CustomerID,LastTransactionDate,LastTransactionDays,Complaints,Products,Exited
1469255,2025-10-16,26,0,3,0
3284341,2025-11-10,1,2,4,0
8490379,2025-11-06,5,1,2,0
5620481,2025-10-28,14,2,3,0
6484283,2025-10-30,12,0,1,0
6589586,2025-10-27,15,0,3,1
7707327,2025-11-02,9,0,1,0
4523389,2025-11-07,4,0,4,0
4928157,2025-11-10,1,2,2,0
8474829,2025-10-31,11,0,2,0
1343849,2025-11-08,3,1,4,0
6844157,2025-10-24,18,1,2,0
4029472,2025-10-08,34,1,4,0
9285793,2025-11-08,3,1,4,0
8855529,2025-10-11,31,1,1,0
4344517,2025-11-08,3,3,2,0
2212713,2025-11-01,10,1,1,0
9309815,2025-10-11,31,1,3,1
3991437,2025-10-19,23,2,2,0
9178781,2025-09-27,45,1,2,0
2567022,2025-11-09,2,1,2,1
7135130,2025-11-01,10,0,1,0
1727141,2025-11-01,10,0,1,1
8860905,2025-10-16,26,1,4,0
8046858,2025-09-23,49,2,1,0
5114598,2025-10-14,28,1,3,0
6736456,2025-10-25,17,0,3,0
1209397,2025-09-24,48,2,2,0
4909961,2025-10-31,11,1,3,1
2296744,2025-10-23,19,0,3,0
8804296,2025-11-06,5,1,1,1
6743866,2025-11-02,9,2,4,1
4775693,2025-11-10,1,4,2,1
5653127,2025-09-21,51,1,4,0
4756567,2025-11-03,8,2,3,0
5577719,2025-11-01,10,0,4,0
8173059,2025-11-01,10,0,1,1
1434621,2025-11-05,6,0,3,1
5199362,2025-11-03,8,4,1,0
6738461,2025-10-25,17,0,3,0
6347708,2025-10-30,12,0,3,0
5049435,2025-10-22,20,1,3,0
1011353,2025-10-29,13,0,1,1
5916108,2025-10-05,37,1,4,0
6496425,2025-11-08,3,0,4,0
5976435,2025-11-10,1,1,1,0
6397865,2025-10-20,22,0,3,0
2975343,2025-10-28,14,2,2,0
5695711,2025-08-22,81,0,2,0
1877086,2025-10-30,12,0,4,0
9492479,2025-08-30,73,0,2,1
1164904,2025-11-06,5,1,1,0
5512780,2025-07-24,110,2,2,0
1453748,2025-11-10,1,2,2,0
1562952,2025-10-11,31,2,4,0
3240360,2025-10-18,24,2,4,1
3395823,2025-10-30,12,1,1,1
5057051,2025-10-30,12,2,4,0
6979793,2025-10-31,11,1,4,0
6116406,2025-11-09,2,1,4,1
9787937,2025-11-08,3,0,2,1
3996249,2025-10-31,11,0,2,0
1109558,2025-07-18,116,1,4,0
2378939,2025-11-03,8,0,1,0
7901040,2025-11-08,3,2,2,0
4563171,2025-10-10,32,0,3,1
3256575,2025-10-30,12,1,2,0
4604687,2025-10-30,12,1,4,0
2229428,2025-09-17,55,0,4,0
7688725,2025-11-02,9,1,2,0
6492856,2025-10-22,20,0,2,0
9418310,2025-11-05,6,3,2,0
9002492,2025-11-06,5,2,4,0
7809414,2025-10-28,14,0,2,0
8319698,2025-11-03,8,2,2,0
9956078,2025-11-06,5,2,1,0
3561555,2025-10-21,21,1,1,0
9622048,2025-10-26,16,1,2,0
2445632,2025-11-05,6,1,2,0
3311214,2025-11-05,6,1,3,0
3113681,2025-10-11,31,1,4,1
8167985,2025-10-27,15,1,1,0
5053791,2025-10-18,24,1,3,0
1275959,2025-11-02,9,3,4,0
2617591,2025-10-29,13,1,3,0
5973620,2025-10-13,29,0,2,1
6953324,2025-10-14,28,2,2,0
1918094,2025-11-07,4,0,2,0
7130361,2025-11-06,5,2,1,0
2627441,2025-11-02,9,1,1,0
2233610,2025-09-06,66,3,1,0
9406785,2025-11-08,3,2,2,1
9717126,2025-11-04,7,1,3,0
3337990,2025-11-08,3,1,1,0
2082432,2025-10-09,33,2,4,0
4375626,2025-11-04,7,1,3,0
2765316,2025-11-10,1,0,4,0
9124246,2025-10-03,39,1,2,0
2081303,2025-11-07,4,0,1,0
3341036,2025-10-24,18,0,1,0
9284464,2025-10-31,11,0,3,1
5525618,2025-11-06,5,5,2,0
8618332,2025-11-03,8,2,2,1
5475094,2025-10-22,20,0,2,0
3554736,2025-11-06,5,0,1,0
8314944,2025-10-10,32,0,4,0
7473628,2025-10-21,21,0,4,0
8660328,2025-10-16,26,2,4,1
5130350,2025-10-17,25,1,3,0
7439985,2025-10-28,14,0,2,0
8420115,2025-08-22,81,1,4,0
1654704,2025-09-21,51,2,3,0
4637603,2025-08-11,92,1,1,0
8431406,2025-11-01,10,1,3,0
6980403,2025-10-19,23,0,1,1
1617028,2025-10-13,29,0,3,0
2139009,2025-10-14,28,1,1,0
2575515,2025-11-04,7,1,4,0
6383926,2025-09-21,51,2,1,0
2395442,2025-11-01,10,3,4,0
3777489,2025-11-07,4,0,4,1
9335967,2025-11-05,6,0,4,0
1374337,2025-10-28,14,0,3,0
7372674,2025-10-27,15,4,1,0
5845837,2025-09-08,64,1,2,1
3578560,2025-10-27,15,0,2,0
3984238,2025-10-30,12,0,2,0
9014043,2025-10-28,14,3,2,0
6625710,2025-11-10,1,2,2,0
6447600,2025-10-26,16,1,1,0
9819391,2025-11-03,8,0,3,0
4193395,2025-11-10,1,2,1,0
3921424,2025-10-07,35,2,3,0
3604068,2025-11-08,3,1,4,1
9801111,2025-10-22,20,3,1,1
4183552,2025-11-10,1,1,1,0
2900705,2025-10-06,36,0,2,0
6366079,2025-11-02,9,1,3,0
3319200,2025-10-12,30,3,4,0
1674761,2025-11-10,1,0,3,0
7675544,2025-10-16,26,1,2,0
6863435,2025-10-09,33,0,1,0
1045726,2025-10-16,26,1,2,0
4237135,2025-11-08,3,1,1,0
2959710,2025-11-09,2,2,1,0
6728838,2025-11-07,4,3,1,0
9580614,2025-10-26,16,1,2,0
3130981,2025-11-01,10,0,1,0
3977771,2025-10-15,27,3,2,0
3597246,2025-09-02,70,1,3,0
9925155,2025-10-27,15,1,4,0
4430664,2025-11-03,8,1,2,0
2395842,2025-09-14,58,1,2,0
3634148,2025-10-24,18,2,4,0
8646873,2025-11-08,3,0,4,0
9057988,2025-11-04,7,0,2,0
1225421,2025-11-09,2,2,4,0
7846659,2025-10-29,13,1,1,0
3736906,2025-11-09,2,1,1,0
4644013,2025-10-23,19,0,3,0
1054564,2025-11-06,5,1,1,0
8183272,2025-10-21,21,0,4,0
2024370,2025-09-20,52,0,4,1
9054490,2025-10-12,30,0,1,0
2204368,2025-11-05,6,2,3,0
5111324,2025-10-21,21,2,2,1
4022001,2025-10-23,19,0,3,0
8009448,2025-11-01,10,0,2,0
6112887,2025-10-25,17,0,4,0
5644701,2025-11-08,3,2,2,0
5810105,2025-10-24,18,1,3,0
9796122,2025-11-06,5,0,3,0
2782145,2025-10-08,34,1,3,0
6722934,2025-11-01,10,1,1,0
5850143,2025-11-09,2,0,2,1
6737698,2025-10-31,11,0,3,0
5548795,2025-11-01,10,1,4,0
1202957,2025-11-09,2,1,2,1
8415293,2025-11-01,10,1,2,1
3009274,2025-10-23,19,1,2,0
7321505,2025-11-08,3,2,1,0
6404732,2025-10-28,14,0,2,0
6428173,2025-10-07,35,1,3,1
1732119,2025-11-01,10,1,1,0
1209385,2025-10-31,11,4,3,0
8142039,2025-10-06,36,2,4,0
3760577,2025-11-10,1,0,4,0
9916315,2025-10-27,15,1,1,0
7866705,2025-11-01,10,0,3,0
3720437,2025-09-22,50,1,1,1
4766141,2025-09-27,45,1,4,1
4876472,2025-11-04,7,1,2,0
4826019,2025-10-29,13,1,3,0
2312584,2025-09-21,51,0,4,1
5833716,2025-11-04,7,4,3,1
9884103,2025-11-03,8,0,2,0
7869983,2025-10-18,24,4,1,0
7080341,2025-10-22,20,1,4,1
5192637,2025-10-30,12,2,3,0
7203696,2025-10-26,16,0,3,0
8743660,2025-10-24,18,0,3,1
8230878,2025-11-10,1,1,2,0
6076477,2025-09-22,50,1,1,1
6154616,2025-11-02,9,1,1,0
4025378,2025-10-10,32,2,3,0
8437430,2025-11-04,7,2,3,0
2215272,2025-09-30,42,1,3,0
4751592,2025-09-30,42,0,4,0
3758168,2025-10-30,12,1,4,1
2853407,2025-10-18,24,3,2,0
3768320,2025-09-29,43,0,4,1
2142450,2025-11-07,4,0,3,0
6752341,2025-10-31,11,1,2,0
4203533,2025-11-08,3,0,4,0
4945195,2025-10-31,11,0,3,1
5541071,2025-10-11,31,0,2,1
6862017,2025-10-26,16,1,3,1
9852387,2025-10-16,26,1,2,0
6088099,2025-10-30,12,2,2,1
7091575,2025-10-10,32,0,3,0
9857406,2025-11-02,9,1,1,0
9641330,2025-10-12,30,1,2,0
1715739,2025-09-25,47,0,3,0
9597336,2025-10-29,13,2,3,1
8878529,2025-10-30,12,0,3,1
4934184,2025-10-18,24,1,4,0
8091423,2025-10-31,11,1,2,1
7615688,2025-10-26,16,1,2,1
7827615,2025-10-29,13,1,4,1
4995957,2025-10-01,41,2,3,0
9192283,2025-11-02,9,1,2,0
5687960,2025-10-23,19,0,1,0
8287115,2025-10-19,23,1,4,0
5312686,2025-10-10,32,1,1,0
9812108,2025-10-27,15,0,1,0
3451348,2025-10-25,17,2,2,0
7288842,2025-10-17,25,0,4,0
2096720,2025-10-24,18,0,2,0
3692575,2025-10-15,27,0,4,0
6277030,2025-08-27,76,0,4,1
4590610,2025-09-21,51,0,4,1
8707364,2025-11-07,4,0,2,0
4170742,2025-10-09,33,1,2,0
7501678,2025-10-23,19,0,2,0
6462092,2025-11-06,5,0,3,0
4962497,2025-10-03,39,2,1,0
7698542,2025-11-06,5,2,4,1
2702422,2025-10-23,19,2,3,0
1799525,2025-11-04,7,0,2,0
6628987,2025-10-27,15,1,1,0
5251460,2025-11-03,8,1,1,0
8360412,2025-10-02,40,2,4,0
4825834,2025-09-23,49,0,2,0
8127099,2025-09-15,57,1,1,0
8229038,2025-10-07,35,1,1,0
7290269,2025-10-11,31,1,2,0
2828442,2025-11-07,4,1,1,0
1567520,2025-11-03,8,3,1,0
5361554,2025-11-07,4,2,1,1
6997604,2025-11-07,4,0,4,0
1445518,2025-10-20,22,2,1,1
2237014,2025-10-20,22,1,3,0
1813461,2025-09-23,49,0,3,0
1262377,2025-10-31,11,0,3,0
9738811,2025-10-30,12,1,2,0
2753009,2025-11-10,1,1,4,0
9418128,2025-11-02,9,0,3,0
6974206,2025-11-06,5,0,3,0
8043707,2025-10-28,14,1,1,1
2164952,2025-10-07,35,0,2,0
2769319,2025-11-07,4,3,4,1
1302368,2025-10-24,18,1,1,1
3573963,2025-11-03,8,0,2,0
4058842,2025-09-29,43,1,1,0
9804507,2025-10-28,14,1,2,0
1399597,2025-11-07,4,0,2,1
7053549,2025-11-10,1,3,2,1
9380505,2025-11-05,6,1,1,0
7580389,2025-10-19,23,1,2,0
3519701,2025-11-05,6,0,1,0
9653455,2025-10-15,27,3,1,0
2289518,2025-10-10,32,0,3,0
3112016,2025-11-10,1,2,2,0
4767771,2025-11-09,2,2,3,0
5199835,2025-09-15,57,1,3,0
2640765,2025-10-09,33,0,3,1
6853425,2025-10-27,15,1,2,0
4910632,2025-09-30,42,3,4,1
6289648,2025-10-28,14,2,1,1
6912610,2025-08-15,88,0,4,0
8973383,2025-11-05,6,3,3,1
3434896,2025-11-08,3,0,3,1
6833135,2025-11-10,1,0,2,0
1857033,2025-11-08,3,1,1,0
2730698,2025-10-24,18,0,2,0
4931149,2025-10-15,27,0,1,0
6954831,2025-11-10,1,0,4,0
6910888,2025-10-04,38,1,1,0
7841244,2025-11-08,3,0,1,1
5918250,2025-11-04,7,1,1,0
1161481,2025-10-14,28,2,1,0
6073530,2025-10-25,17,3,4,0
1941275,2025-11-07,4,1,1,1
3325400,2025-11-05,6,3,3,0
5917446,2025-11-07,4,2,1,0
7527612,2025-11-08,3,2,4,1
9265502,2025-11-05,6,0,4,1
2728310,2025-11-08,3,0,2,0
4840576,2025-11-04,7,1,2,0
2942893,2025-10-25,17,0,3,0
2155452,2025-10-06,36,0,4,0
2773752,2025-11-10,1,2,4,0
2354380,2025-10-10,32,0,1,1
3801924,2025-10-31,11,0,1,1
3249304,2025-10-25,17,0,4,0
8365114,2025-11-07,4,0,4,0
3636783,2025-10-30,12,1,1,1
3224177,2025-10-27,15,0,3,0
5243546,2025-11-06,5,2,1,0
3451874,2025-10-07,35,1,2,0
8449614,2025-10-24,18,0,1,0
9279634,2025-10-24,18,4,3,0
4661529,2025-11-02,9,1,1,0
5509828,2025-10-24,18,1,3,1
3396250,2025-10-29,13,1,2,0
5137807,2025-10-20,22,0,1,0
2166597,2025-11-01,10,2,2,1
2502926,2025-10-22,20,0,2,1
3302250,2025-10-24,18,2,3,0
3071265,2025-11-10,1,0,2,0
3881439,2025-10-15,27,1,2,0
8461406,2025-11-03,8,3,1,0
6115784,2025-11-06,5,2,3,0
7591169,2025-10-31,11,1,2,1
3092385,2025-10-24,18,2,1,0
6814720,2025-11-06,5,2,3,0
4886743,2025-10-30,12,1,1,0
1611392,2025-11-07,4,1,4,1
9185868,2025-09-25,47,0,4,0
7688432,2025-10-31,11,0,2,1
4117501,2025-11-08,3,1,1,0
9134395,2025-09-16,56,1,4,0
8677057,2025-11-07,4,1,1,0
6453334,2025-11-01,10,3,4,0
9988937,2025-11-04,7,1,4,0
8805607,2025-10-26,16,2,1,1
5491333,2025-10-18,24,0,1,0
2767662,2025-10-19,23,2,4,0
3984729,2025-09-08,64,3,1,0
3188676,2025-10-31,11,0,2,0
9353849,2025-11-02,9,1,3,0
8093601,2025-10-30,12,0,3,0
1630872,2025-11-04,7,1,3,1
4033636,2025-11-09,2,0,4,0
7694439,2025-10-31,11,1,2,0
1677033,2025-11-09,2,1,4,1
8966371,2025-11-04,7,1,3,0
9354690,2025-10-13,29,0,2,1
6253106,2025-11-10,1,1,3,1
9118392,2025-11-08,3,3,4,0
2706487,2025-10-21,21,0,1,1
9399233,2025-11-05,6,3,2,0
5350145,2025-10-30,12,1,1,0
8368286,2025-10-30,12,1,4,0
7660953,2025-11-07,4,0,3,1
9326059,2025-10-31,11,1,3,0
2850510,2025-10-18,24,1,4,0
4468646,2025-11-05,6,0,2,0
6162484,2025-11-03,8,0,2,1
9951184,2025-11-03,8,1,4,0
1171395,2025-10-27,15,2,3,0
4108335,2025-10-29,13,2,4,0
4231048,2025-09-26,46,0,4,0
8099393,2025-10-23,19,0,4,0
7056329,2025-10-30,12,1,2,0
2476537,2025-11-06,5,0,1,0
9119789,2025-09-16,56,3,1,0
1072079,2025-10-06,36,1,4,1
9770980,2025-10-21,21,2,4,1
1345439,2025-11-08,3,1,2,1
3115530,2025-10-22,20,1,2,0
5034734,2025-11-08,3,1,4,0
3046487,2025-10-20,22,0,1,0
6326046,2025-10-20,22,0,1,1
6174789,2025-11-03,8,2,2,0
9582774,2025-10-28,14,4,3,1
1134932,2025-11-09,2,0,1,0
7972007,2025-10-08,34,1,2,0
5342942,2025-11-04,7,0,3,0
6001779,2025-10-30,12,1,2,0
8131426,2025-10-30,12,1,1,0
5401292,2025-09-16,56,0,1,0
4671096,2025-11-05,6,2,4,0
7362851,2025-09-19,53,4,2,0
2154744,2025-10-27,15,0,1,0
9585492,2025-09-17,55,2,2,0
6199853,2025-11-07,4,1,2,0
1262563,2025-11-05,6,1,4,0
7661571,2025-10-09,33,1,3,0
8135759,2025-10-16,26,1,4,0
9957311,2025-09-11,61,1,2,0
7838299,2025-11-01,10,1,4,0
9780228,2025-11-05,6,0,4,0
6147116,2025-10-07,35,2,1,1
6291970,2025-10-31,11,0,3,0
8384393,2025-10-20,22,4,1,0
3428809,2025-10-27,15,0,3,0
1317583,2025-10-03,39,1,4,1
1355421,2025-10-18,24,2,1,0
9625037,2025-11-07,4,1,3,1
2855058,2025-10-25,17,1,2,1
9750949,2025-11-03,8,2,3,1
5178376,2025-11-03,8,0,4,0
8988266,2025-11-03,8,3,4,0
8940231,2025-10-07,35,0,2,0
1187825,2025-11-06,5,0,1,0
3594716,2025-10-17,25,0,4,0
5401414,2025-11-05,6,1,4,0
8035242,2025-10-30,12,1,3,0
6168444,2025-10-08,34,0,4,1
8316904,2025-09-19,53,1,2,1
4691674,2025-11-09,2,2,4,0
9148368,2025-11-01,10,0,4,0
7930693,2025-10-22,20,1,2,0
7126448,2025-11-06,5,0,2,0
3060588,2025-10-18,24,0,2,1
7455755,2025-11-10,1,1,3,0
5576049,2025-11-01,10,0,2,0
7231469,2025-08-17,86,2,3,0
5254833,2025-10-25,17,1,2,1
2281880,2025-10-06,36,0,1,1
2137396,2025-11-05,6,1,3,0
8329224,2025-10-31,11,1,3,0
5146391,2025-10-01,41,0,1,0
7803904,2025-11-10,1,3,3,0
3579465,2025-10-24,18,4,4,1
8247210,2025-10-25,17,1,4,0
2378150,2025-10-28,14,1,1,0
6237335,2025-10-13,29,2,2,0
5163945,2025-11-02,9,1,3,0
2156550,2025-11-08,3,0,3,0
1557851,2025-10-24,18,0,1,1
2250492,2025-10-28,14,1,2,1
1863368,2025-11-08,3,4,1,0
6634262,2025-11-06,5,1,2,0
7248736,2025-11-10,1,2,2,0
7804206,2025-10-30,12,0,1,0
7741765,2025-11-10,1,1,1,0
8511752,2025-10-20,22,0,1,0
2252015,2025-09-24,48,3,1,1
9985371,2025-11-07,4,1,4,0
8270544,2025-10-06,36,1,4,0
3685822,2025-11-10,1,2,1,0
6265951,2025-11-07,4,0,4,0
7208715,2025-10-05,37,1,1,0
7334210,2025-11-03,8,1,3,0
2522011,2025-10-24,18,1,3,0
2932155,2025-11-04,7,2,4,0
7998062,2025-09-12,60,0,4,0
6807455,2025-10-13,29,1,1,0
9931568,2025-10-26,16,1,4,0
5814981,2025-10-10,32,1,4,0
1097307,2025-10-06,36,0,4,0
7644913,2025-07-10,124,2,2,0
3882383,2025-11-01,10,1,3,0
7914553,2025-10-11,31,1,2,0
7507414,2025-10-06,36,1,4,0
9865544,2025-11-06,5,1,4,1
4031775,2025-11-04,7,2,2,0
5498332,2025-11-01,10,3,3,0
5117588,2025-10-05,37,0,3,0
7019948,2025-11-01,10,1,1,0
8605473,2025-10-26,16,1,4,0
1999363,2025-10-31,11,2,4,0
6537990,2025-10-03,39,0,2,0
9610402,2025-11-06,5,3,2,0
6296621,2025-10-17,25,2,4,0
8770976,2025-08-21,82,1,4,0
8392255,2025-10-10,32,2,1,0
8769132,2025-10-25,17,0,3,1
9445958,2025-10-13,29,0,1,0
1640735,2025-11-05,6,1,2,0
3064106,2025-10-15,27,1,3,0
8816331,2025-11-10,1,0,1,0
1187875,2025-11-05,6,0,1,0
8993511,2025-10-13,29,1,2,0
8282693,2025-10-28,14,0,1,0
9409440,2025-11-08,3,0,3,0
4065620,2025-11-10,1,1,3,0
9818281,2025-10-20,22,0,1,0
8535634,2025-10-26,16,0,3,0
7774527,2025-11-05,6,1,4,0
1915821,2025-10-05,37,1,1,0
7963684,2025-10-16,26,1,1,0
5026826,2025-10-15,27,0,1,0
9949201,2025-11-09,2,2,1,1
4408129,2025-10-29,13,1,1,0
2348842,2025-10-23,19,1,3,0
9930046,2025-11-08,3,1,4,0
9385446,2025-11-01,10,1,3,1
9161863,2025-10-16,26,0,3,0
9707741,2025-09-10,62,0,1,0
9598843,2025-11-09,2,3,3,0
9118207,2025-10-16,26,1,3,0
2403280,2025-11-09,2,0,3,0
3103525,2025-11-05,6,1,3,0
6058230,2025-10-26,16,1,2,0
2071233,2025-11-05,6,0,3,0
9483238,2025-10-12,30,0,3,1
2087092,2025-11-10,1,1,3,1
5966248,2025-10-17,25,0,3,0
7795445,2025-11-09,2,2,1,0
1563232,2025-11-06,5,1,3,0
4182860,2025-09-29,43,1,2,0
3616959,2025-11-05,6,1,1,0
1627926,2025-11-04,7,1,1,0
4971278,2025-10-25,17,2,1,0
8651118,2025-10-22,20,1,1,0
4115965,2025-11-02,9,1,1,0
4765314,2025-09-24,48,0,3,0
8044810,2025-11-09,2,0,1,0
1110924,2025-10-22,20,2,2,0
8829199,2025-10-29,13,2,3,0
6183042,2025-11-04,7,1,3,0
1500655,2025-11-05,6,0,1,0
4493512,2025-11-06,5,0,3,0
9859649,2025-11-08,3,2,4,0
7231505,2025-11-02,9,1,1,0
5975316,2025-11-06,5,1,2,0
9706965,2025-09-23,49,2,4,0
7848645,2025-10-28,14,1,3,0
3762494,2025-10-25,17,1,2,1
5552149,2025-11-08,3,1,2,0
6686835,2025-09-15,57,2,4,0
3677153,2025-11-05,6,0,3,0
3674133,2025-10-21,21,0,2,0
3318528,2025-11-01,10,1,3,0
9642724,2025-11-04,7,2,4,1
2955853,2025-09-21,51,1,3,0
9578671,2025-10-23,19,0,1,0
2296602,2025-10-31,11,0,4,1
5407387,2025-11-01,10,2,2,0
2330339,2025-11-07,4,1,1,0
9626955,2025-10-12,30,1,2,0
2718668,2025-11-09,2,1,4,0
1941491,2025-10-29,13,0,1,0
8758480,2025-10-30,12,1,1,0
5924071,2025-10-21,21,0,3,0
4199044,2025-11-02,9,0,3,1
7480769,2025-11-09,2,1,1,0
8574809,2025-11-07,4,1,2,0
2132836,2025-10-13,29,1,3,0
3616903,2025-11-08,3,0,1,0
7534957,2025-09-27,45,1,4,1
6546671,2025-10-08,34,3,3,0
7895148,2025-11-10,1,2,4,0
4151562,2025-11-10,1,1,1,1
9966929,2025-11-06,5,1,1,0
8346986,2025-09-14,58,0,1,0
9890356,2025-10-31,11,1,4,0
1109564,2025-10-09,33,2,3,0
7472281,2025-10-04,38,3,4,0
5115786,2025-10-17,25,1,2,0
3549168,2025-10-26,16,1,3,0
5284362,2025-11-08,3,1,1,0
6024645,2025-11-04,7,0,1,0
4830200,2025-10-28,14,2,2,0
1729669,2025-09-29,43,1,1,0
7680011,2025-09-29,43,1,1,0
2009993,2025-10-15,27,0,2,0
5643648,2025-11-05,6,2,3,0
3223597,2025-11-08,3,1,1,0
2547474,2025-10-27,15,1,1,0
2553457,2025-11-09,2,1,2,0
5238648,2025-11-07,4,0,2,0
3271528,2025-11-04,7,2,3,0
7104189,2025-11-08,3,1,1,0
3749303,2025-11-08,3,3,4,1
3806578,2025-11-09,2,1,3,1
8343017,2025-11-10,1,1,1,0
9727508,2025-11-04,7,0,3,0
4059916,2025-10-05,37,0,1,0
2203243,2025-10-09,33,1,1,0
7623239,2025-10-28,14,1,2,0
4252308,2025-10-24,18,0,4,0
6435096,2025-10-31,11,0,1,0
9252499,2025-09-05,67,1,1,0
1290792,2025-11-04,7,3,2,0
6226436,2025-10-14,28,2,3,0
9737894,2025-10-30,12,2,1,0
7766839,2025-11-10,1,2,1,0
4460528,2025-10-20,22,2,1,0
5729425,2025-10-31,11,1,1,1
5332092,2025-10-20,22,1,4,0
3742881,2025-10-30,12,0,2,0
1685827,2025-11-05,6,1,2,0
9001131,2025-10-22,20,2,2,0
5862766,2025-10-02,40,1,3,0
3895848,2025-11-01,10,0,2,0
1566222,2025-10-28,14,1,3,0
7860909,2025-11-10,1,2,4,0
6634070,2025-10-25,17,1,1,0
6088671,2025-11-08,3,1,4,0
4468948,2025-11-08,3,0,1,0
3254809,2025-10-21,21,0,3,0
7109511,2025-11-02,9,1,2,1
1769192,2025-10-26,16,1,2,0
2346733,2025-11-01,10,1,3,0
7429153,2025-10-14,28,1,4,0
9306731,2025-11-09,2,1,3,1
4362444,2025-10-30,12,0,2,0
4692815,2025-10-29,13,1,2,0
2782711,2025-11-04,7,1,1,0
9834544,2025-11-07,4,0,4,1
1342822,2025-10-07,35,1,2,1
7243896,2025-11-08,3,1,1,0
6258056,2025-11-09,2,1,4,0
5324283,2025-11-08,3,1,4,1
9663864,2025-11-04,7,2,2,0
7844991,2025-11-03,8,2,2,1
6896353,2025-10-22,20,2,4,0
8775129,2025-11-09,2,0,2,0
1102859,2025-10-12,30,0,3,0
1186721,2025-09-24,48,1,1,0
9851634,2025-09-10,62,1,1,0
6504469,2025-11-08,3,2,3,0
6220240,2025-10-30,12,2,3,0
4397688,2025-09-12,60,0,1,0
5199784,2025-11-08,3,2,3,0
5414052,2025-10-25,17,2,3,1
1296632,2025-11-03,8,1,2,1
7760992,2025-10-28,14,0,4,1
7017476,2025-11-10,1,3,1,0
4351551,2025-10-24,18,1,2,0
7959079,2025-10-31,11,1,1,1
7942644,2025-09-12,60,1,2,0
7143526,2025-10-30,12,0,3,0
4587682,2025-10-13,29,2,3,0
6204130,2025-10-23,19,2,4,0
8119396,2025-10-31,11,3,4,0
5035817,2025-10-28,14,0,2,0
7175338,2025-10-31,11,0,3,0
2428281,2025-11-06,5,1,3,0
6600334,2025-10-17,25,3,3,1
4476888,2025-11-06,5,1,2,0
1850746,2025-10-29,13,1,2,1
4273267,2025-10-29,13,1,1,1
3268737,2025-11-04,7,0,1,0
1766914,2025-11-05,6,2,2,0
6673853,2025-10-24,18,1,2,0
8015646,2025-09-21,51,0,4,1
3310007,2025-10-19,23,0,1,0
1148555,2025-10-24,18,0,2,0
9357471,2025-11-06,5,2,2,0
2648166,2025-11-09,2,1,2,0
7545061,2025-10-26,16,1,4,0
8470790,2025-11-02,9,2,1,0
8488622,2025-10-20,22,0,1,0
5487218,2025-10-26,16,1,2,0
4887715,2025-10-19,23,0,2,0
5588704,2025-10-19,23,3,4,1
9280606,2025-11-07,4,0,3,0
3448229,2025-11-01,10,2,1,0
6721405,2025-10-17,25,3,1,0
1108879,2025-10-04,38,0,2,1
1649404,2025-10-12,30,1,3,1
5053315,2025-10-26,16,2,2,1
2677983,2025-11-05,6,3,2,0
1023477,2025-11-09,2,0,3,0
5090601,2025-10-17,25,1,1,0
2810208,2025-11-06,5,3,4,0
5055406,2025-09-07,65,1,3,0
7560199,2025-10-05,37,0,2,0
6532326,2025-10-14,28,0,1,0
9448212,2025-10-27,15,0,2,1
9157051,2025-10-31,11,0,3,1
9555353,2025-10-28,14,1,2,0
6327908,2025-09-26,46,2,1,0
8146853,2025-10-16,26,1,4,1
9207007,2025-10-03,39,0,2,0
9777994,2025-10-26,16,1,1,0
8766922,2025-11-06,5,0,2,0
1626722,2025-10-18,24,1,2,0
9144519,2025-11-08,3,1,1,0
4224622,2025-11-03,8,4,4,0
8225671,2025-09-15,57,2,4,0
3597670,2025-10-26,16,1,3,0
2562565,2025-09-29,43,2,3,0
6453372,2025-11-08,3,0,2,0
5934949,2025-11-05,6,2,3,0
1984708,2025-10-22,20,3,1,1
8524533,2025-10-04,38,0,3,0
2380002,2025-08-26,77,1,3,0
8605683,2025-11-05,6,1,4,0
3757666,2025-11-10,1,2,4,0
8080399,2025-11-10,1,2,4,0
5492681,2025-11-10,1,1,2,0
3810697,2025-10-20,22,2,4,0
5421748,2025-10-28,14,0,1,0
6181599,2025-10-31,11,0,1,0
8062485,2025-10-29,13,1,3,1
2704363,2025-11-07,4,0,1,0
3757119,2025-11-10,1,1,3,0
8370147,2025-09-29,43,2,4,0
2464678,2025-09-30,42,4,2,0
1037965,2025-11-02,9,0,1,1
7741577,2025-11-05,6,0,2,0
4278079,2025-10-14,28,0,2,0
6907101,2025-11-06,5,0,2,0
8191342,2025-10-23,19,2,3,0
8200329,2025-11-10,1,0,1,1
8914098,2025-10-16,26,2,4,0
4647738,2025-11-03,8,2,1,0
5438588,2025-11-07,4,1,4,0
5275163,2025-10-27,15,1,3,0
5495973,2025-10-19,23,0,4,1
6838242,2025-10-25,17,0,1,0
9148161,2025-10-30,12,4,4,0
7142557,2025-08-25,78,0,1,1
5702453,2025-09-18,54,3,2,0
6079981,2025-10-14,28,1,2,1
3011132,2025-11-05,6,1,2,0
9211783,2025-10-21,21,0,3,0
3702566,2025-11-02,9,0,2,0
8494358,2025-10-21,21,0,1,0
3636572,2025-09-16,56,0,3,1
7310993,2025-09-26,46,0,4,0
8543184,2025-10-29,13,1,4,1
3417510,2025-11-01,10,2,3,0
7923082,2025-10-27,15,1,4,0
1465392,2025-10-23,19,2,3,0
6563332,2025-10-29,13,2,1,0
5036654,2025-10-14,28,0,3,0
3588950,2025-11-01,10,3,4,0
